site_dist_id,drone_dist_id,run,opt_tour,opt_cost,anneal_tour,anneal_cost,xentropy_tour,xentropy_cost
0,0,0,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [7], 1: [0, 5], 2: [6, 3], 3: [2], 4: [1], 5: [4]}",0.2781961807868261,"{0: [7, 5, 4, 3], 1: [7, 1], 2: [7], 3: [7, 0], 4: [7, 2, 6], 5: [7]}",2.1355846186110052
0,0,1,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [4], 1: [2], 2: [3, 6], 3: [5, 0], 4: [1], 5: [7]}",0.2781961807868261,"{0: [3], 1: [3, 2, 7], 2: [1], 3: [1, 6], 4: [3, 4, 5], 5: [1, 0]}",1.9923707325936846
0,0,2,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [7], 1: [6, 3], 2: [4], 3: [2], 4: [5, 0], 5: [1]}",0.2781961807868261,"{0: [3], 1: [3, 5, 4, 0], 2: [3, 6], 3: [2, 1], 4: [2], 5: [3, 7]}",2.4734869720289328
0,0,3,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [1], 1: [2], 2: [7], 3: [5, 0], 4: [6, 3], 5: [4]}",0.2781961807868261,"{0: [3, 0, 4], 1: [3], 2: [5, 1, 2], 3: [5, 7, 6], 4: [3], 5: [5]}",1.8506670482447152
0,0,4,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [2], 1: [1], 2: [6, 3], 3: [7], 4: [4], 5: [0, 5]}",0.2781961807868261,"{0: [3], 1: [3, 4], 2: [3, 1, 7], 3: [3], 4: [6, 0, 5], 5: [6, 2]}",2.2142549144148385
0,0,5,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [7], 1: [3, 6], 2: [4], 3: [1], 4: [2], 5: [0, 5]}",0.2781961807868261,"{0: [0], 1: [0, 5, 2, 4, 6], 2: [0, 3, 7], 3: [1], 4: [1], 5: [1]}",3.068571725856933
0,0,6,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [5, 0], 1: [2], 2: [4], 3: [1], 4: [6, 3], 5: [7]}",0.2781961807868261,"{0: [4, 5, 7], 1: [4], 2: [1, 6], 3: [1, 3, 2, 0], 4: [1], 5: [4]}",2.615936615293674
0,0,7,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [4], 1: [0, 5], 2: [7], 3: [1], 4: [3, 6], 5: [2]}",0.2781961807868261,"{0: [0], 1: [0], 2: [2, 4], 3: [0, 1], 4: [0, 7, 5], 5: [0, 3, 6]}",1.6825627836531443
0,0,8,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [7], 1: [4], 2: [5, 0], 3: [2], 4: [6, 3], 5: [1]}",0.2781961807868261,"{0: [3, 0], 1: [3], 2: [3, 2], 3: [3, 5, 6], 4: [3, 7], 5: [4, 1]}",2.155974991035944
0,0,9,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [1], 1: [7], 2: [3, 6], 3: [2], 4: [0, 5], 5: [4]}",0.2781961807868261,"{0: [2], 1: [2], 2: [2, 7, 3, 5], 3: [6, 0, 1], 4: [6], 5: [2, 4]}",2.4694925022702106
0,0,10,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [1], 1: [7], 2: [4], 3: [0, 5], 4: [2], 5: [3, 6]}",0.2781961807868261,"{0: [6, 5], 1: [6], 2: [7], 3: [7, 3], 4: [6, 4, 2, 0], 5: [7, 1]}",2.9734315344567226
0,0,11,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [5, 0], 1: [4], 2: [3, 6], 3: [1], 4: [2], 5: [7]}",0.2781961807868261,"{0: [6, 7], 1: [1, 3, 0], 2: [6, 2], 3: [4], 4: [4], 5: [6, 5]}",2.38333503965351
0,0,12,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [2], 1: [6, 3], 2: [4], 3: [7], 4: [0, 5], 5: [1]}",0.2781961807868261,"{0: [4, 7], 1: [0], 2: [4], 3: [4, 1, 6], 4: [4], 5: [4, 3, 2, 5]}",2.562669403558348
0,0,13,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [3, 6], 1: [2], 2: [7], 3: [4], 4: [5, 0], 5: [1]}",0.2781961807868261,"{0: [1, 7], 1: [0, 4], 2: [0], 3: [0, 3], 4: [1, 5, 2, 6], 5: [1]}",2.282471002659765
0,0,14,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [2], 1: [5, 0], 2: [1], 3: [7], 4: [6, 3], 5: [4]}",0.2781961807868261,"{0: [0, 3, 4], 1: [5, 1], 2: [5, 7], 3: [0], 4: [0], 5: [0, 6, 2]}",1.8506670482447152
0,0,15,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [6, 3], 1: [0], 2: [5], 3: [2], 4: [4, 7], 5: [1]}",0.44030731837770026,"{0: [7], 1: [7, 5], 2: [7, 6], 3: [7, 2], 4: [7, 3, 4], 5: [7, 1, 0]}",2.057132756692399
0,0,16,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [2], 1: [6, 3], 2: [7], 3: [0, 5], 4: [4], 5: [1]}",0.2781961807868261,"{0: [3, 1], 1: [3], 2: [2, 4, 6, 7], 3: [2], 4: [3, 0, 5], 5: [2]}",2.6342120168660714
0,0,17,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [6, 3], 1: [1], 2: [2], 3: [7], 4: [0, 5], 5: [4]}",0.2781961807868261,"{0: [6, 7], 1: [5], 2: [6], 3: [6], 4: [5, 4], 5: [6, 3, 2, 0, 1]}",2.639797976587172
0,0,18,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [5, 0], 1: [2], 2: [3, 6], 3: [1], 4: [4], 5: [7]}",0.2781961807868261,"{0: [6], 1: [6, 7, 3], 2: [6, 0], 3: [2, 5], 4: [2, 4], 5: [2, 1]}",1.5554604849240727
0,0,19,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [6], 1: [7, 4], 2: [0, 5], 3: [1], 4: [3], 5: [2]}",0.44030731837770026,"{0: [0, 1, 3, 7], 1: [0, 6], 2: [0], 3: [0], 4: [2, 5], 5: [2, 4]}",2.472686538653371
0,0,20,"{0: [0, 5], 1: [1], 2: [2], 3: [3, 6], 4: [4], 5: [7]}",0.2781961807868261,"{0: [7], 1: [5, 0], 2: [3, 6], 3: [1], 4: [2], 5: [4]}",0.2781961807868261,"{0: [6], 1: [6, 3], 2: [2], 3: [2, 4, 5], 4: [2, 0, 7], 5: [6, 1]}",1.921554884549606
